wti,spread,n_completed,n_overruns,ess_d,tail_ess,n_admissible,n_eligible,wti_weighted_mean,brent_weighted_mean,wti_bias_abs,wti_bias_rel,ev_usd,cvar_usd,var_usd,decision_ratio,p_loss,mean_delta_usd,std_delta_usd,skew_delta,median_delta_usd,p10_delta_usd,p90_delta_usd,sigma_calibration_obs,scenario_price_range
79.5,5.75,10000,309,130.14093337728,17.370761534185657,234,1917,79.15203769330559,84.36659797823253,0.3479623066944128,0.004376884360936,-1626836.1553889583,11107631.547297776,10444950.63316621,-0.1464611198581509,0.5872,94804.874009,651945.5070431791,3.082234662320749,17784.0,-464606.9999999992,605396.9999999993,716,10.0
79.5,6.0,10000,371,130.12397226102195,17.788529955884446,233,1917,79.266139328568,84.70951393772859,0.2338606714319979,0.0029416436658112,-1759294.2136792229,11093280.302356316,10383524.254628718,-0.1585909817230105,0.5998,108204.47134399998,679456.8237226853,2.903720250899857,33698.39999999956,-463856.5,614103.75,711,10.0
79.5,6.25,10000,451,130.841289291515,16.43007360672976,238,1917,79.33716616929388,85.01408685133012,0.1628338307061199,0.0020482242856115,-1892133.98109084,11218941.078125024,10491343.377014589,-0.1686553096156437,0.6017,106814.850978,768143.311749358,2.3521330924348085,11115.0,-488756.0000000005,645410.9999999995,705,10.0
79.5,6.5,10000,489,130.51314266121912,14.84736904620501,235,1917,79.37842396884776,85.23885084868256,0.1215760311522444,0.0015292582534873,-2045812.4759040528,11276447.444722142,10534174.456995994,-0.1814234922773998,0.6138,110556.162448,815569.7561220817,2.329887528902823,-3149.25,-500494.2000000002,659372.0099999998,692,10.0
79.75,3.5,10000,85,117.61137174280408,15.020427781783225,219,1917,78.68201980678556,82.94476185579933,1.0679801932144386,0.013391601168833,-996209.261734344,10735897.127093202,9840941.48714214,-0.0927923628497055,0.566,90734.678847,487780.0348680047,2.134821910663649,75203.23499999984,-469979.25000000006,606879.0000000005,737,10.0
79.75,3.75,10000,86,121.29684742289126,15.539532570860269,226,1917,78.71918661250851,83.04423417138439,1.0308133874914915,0.0129255597177616,-1064166.465817606,10750255.667674722,9865928.670050211,-0.0989898750982715,0.569,92285.047307,513738.8599918287,2.475025562268081,75396.75,-469979.25,607434.7500000003,742,10.0
79.75,4.0,10000,77,123.9644428187298,15.99488163787588,231,1917,78.7957494030295,83.1777517230458,0.9542505969704962,0.0119655247269027,-1005585.7530134514,10686293.89098669,9753425.422850847,-0.0941005144787949,0.5591,78356.537776,510635.8941079283,2.31566646978384,65275.83000000019,-487948.5,600210.0000000005,739,10.0
79.75,4.25,10000,93,126.71383815979706,16.857720836142953,237,1917,78.88268333733515,83.36290788988936,0.8673166626648481,0.0108754440459542,-1154829.9810707013,10767520.889185889,10033014.950633036,-0.1072512412983129,0.5692,85008.598535,498041.8661281336,2.6099435736492005,65275.83000000019,-464051.25,593355.7500000002,737,10.0
79.75,4.5,10000,97,126.30273567722288,17.710399546613775,238,1917,78.96366285485703,83.53627828849649,0.7863371451429657,0.0098600268983443,-1111745.8743947577,10772504.520514484,10015869.536056148,-0.1032021729280891,0.5615,88457.02893799999,463418.54490135127,2.166498428858599,70612.3600000008,-444600.0,592095.3660000005,735,10.0
79.75,4.75,10000,118,125.80244246561276,17.458100558659215,237,1917,79.08661783952802,83.78501602424627,0.6633821604719827,0.0083182716046643,-1334112.55996253,10803344.859051071,10042864.02157452,-0.1234906945365912,0.5761,101678.66552799998,510891.91572855937,3.023754917768766,59835.75000000058,-420794.3109999998,614103.7499999991,733,10.0
79.75,5.0,10000,116,128.61057233236366,16.846361185983824,239,1917,79.10718505818207,83.89216634891568,0.6428149418179316,0.0080603754459928,-1240465.5182845048,10822236.555123966,10114098.769891016,-0.1146219186732881,0.5645,87796.704458,506436.0214483932,2.894575244476799,51213.35999999987,-449045.99999999977,595578.7499999998,729,10.0
79.75,5.25,10000,121,128.00122401354648,18.31770222743259,238,1917,79.20671559686575,84.14213472383236,0.5432844031342512,0.0068123436129686,-1378897.9964311153,10897342.615095062,10206739.240387589,-0.1265352522293882,0.5754,84621.74384799998,541253.2712339807,2.720824666876976,45299.6100000001,-449046.0000000001,595028.4719999994,723,10.0
79.75,5.5,10000,144,127.5046389241854,18.665073913692694,236,1917,79.26708119154021,84.32711309968047,0.4829188084597859,0.006055408256549,-1532265.779508023,10974492.814091394,10178953.005016522,-0.1396206462990775,0.5879,93593.7302,592697.7369548625,2.9818753111771783,43163.24999999945,-464051.25,605396.9999999998,710,10.0
79.75,5.75,10000,185,127.6457801603708,17.722954771019428,235,1917,79.39099695170249,84.66386528389515,0.3590030482975095,0.0045016056212853,-1669813.740506408,11103412.171530291,10356668.097831368,-0.1503874407894083,0.5908,102607.663859,669668.0009499121,2.8674601380313467,24823.50000000093,-464607.0,615956.25,706,10.0
79.75,6.0,10000,237,127.8846799373494,17.048554282596836,240,1917,79.4741689580044,84.96555666978888,0.2758310419956018,0.0034586964513555,-1775698.7250499527,11093143.132164253,10384475.972697882,-0.160071740163648,0.5863,91697.686532,695959.0755364277,2.507577455981138,7371.62000000145,-476463.0,621328.5000000005,701,10.0
79.75,6.25,10000,258,127.65961879990692,15.729205989681638,237,1917,79.52666230731867,85.19000259284228,0.2233376926813264,0.0028004726355025,-1946836.1197749968,11201203.377031792,10474487.40022984,-0.1738059790760525,0.6001,96844.730368,756719.6546237655,2.555295232102796,-11804.700000000186,-500494.2000000002,634666.5,692,10.0
79.75,6.5,10000,302,124.81098086499006,14.164305949008495,234,1917,79.58190468247685,85.45236163531905,0.1680953175231536,0.0021077782761523,-2215035.004569592,11342255.45293733,10586592.044997158,-0.1952905234554525,0.616,108541.478448,849103.7525818975,2.3214908341358558,-26508.79999999888,-510064.8800000009,663380.25,672,10.0
80.0,3.5,10000,73,120.00871183449188,15.020427781783226,224,1917,78.7349320675506,83.0360695623691,1.265067932449398,0.0158133491556174,-1023539.7786741937,10720795.381036784,9834116.71541661,-0.0954723732984081,0.568,97665.62685,495786.6333712176,2.235419240027693,75396.75,-450528.00000000006,614103.7499999991,724,10.0
80.0,3.75,10000,79,122.48607135439325,16.172855479363438,229,1917,78.8131813180425,83.16605050848638,1.1868186819575044,0.0148352335244688,-1041371.6493453716,10715976.78234527,9765831.37843857,-0.0971793491621824,0.5642,97701.108476,521409.2453018504,2.4999286138351784,78371.96000000043,-473335.5999999996,614103.7499999991,724,10.0
80.0,4.0,10000,79,125.18664618807706,16.86226898691488,236,1917,78.90525418998828,83.34899745464521,1.094745810011716,0.0136843226251464,-1124961.8224630712,10784695.76198159,9990356.553127795,-0.1043109464829603,0.5714,90448.461441,482393.45940409246,2.4089143346338098,66875.25,-464051.2499999991,593355.7499999999,724,10.0
80.0,4.25,10000,99,124.54804166620497,15.723270440251577,237,1917,78.99079165504686,83.515555205468,1.0092083449531373,0.0126151043119142,-1095782.9054647912,10809926.985601414,9996012.795626234,-0.1013682059947629,0.5625,92107.851958,501679.7261477352,2.6939889433913224,65208.0,-449046.0000000002,599817.0800000002,723,10.0
80.0,4.5,10000,110,124.1104541808038,18.33382223525961,237,1917,79.11878972063126,83.7608481590496,0.8812102793687444,0.0110151284921093,-1254433.2788774304,10861152.539141163,10128962.829131696,-0.1154972526494525,0.5714,104733.532097,525199.9174588021,2.7860070373105894,62058.75000000012,-419988.35000000056,614103.7499999991,723,10.0
80.0,4.75,10000,105,126.84317043113548,17.111567419575636,239,1917,79.14032624906963,83.85734600096153,0.8596737509303694,0.0107459218866296,-1318468.3763240487,10862619.00215494,10198374.923327357,-0.121376656592898,0.5671,97295.26441,532384.6459506869,3.000857874653438,57798.00000000047,-440154.0,605397.0,721,10.0
80.0,5.0,10000,101,125.97300559120578,18.839487565938207,238,1917,79.24594176173686,84.09625424371792,0.7540582382631413,0.0094257279782892,-1405477.7623161862,10934546.513259664,10283035.861981977,-0.1285355328281651,0.5702,83753.037647,527234.1193419355,2.7836009853368653,46683.0,-446823.0,593355.7499999998,716,10.0
80.0,5.25,10000,158,125.35322326295372,17.862246356101743,236,1917,79.31229791220197,84.27435418624799,0.68770208779803,0.0085962760974753,-1454691.4726055877,10871722.225069012,10161303.925395615,-0.1338050625733636,0.5845,78350.38872999999,562439.452067227,2.404788910457049,33715.50000000058,-461890.1900000004,593355.7499999999,705,10.0
80.0,5.5,10000,162,125.63007036819953,18.28554710356934,235,1917,79.4384400678173,84.60312260227172,0.5615599321827034,0.0070194991522837,-1696126.8269548907,11087122.558396442,10349984.98067588,-0.1529816972818063,0.5976,102901.88416,647713.6859403143,2.7017381881966624,33715.500000000466,-455441.64700000006,614103.75,701,10.0
80.0,5.75,10000,206,126.50391531799364,17.92885829030407,241,1917,79.53163320456166,84.90861114570595,0.4683667954383423,0.0058545849429792,-1802095.9463829116,11118151.92575649,10392722.064360186,-0.1620859256481418,0.5943,103107.58302399998,681215.4007765901,2.958639200037458,20933.25000000035,-473335.5999999996,623180.9999999995,696,10.0
80.0,6.0,10000,244,127.47438328189575,16.516913319238903,240,1917,79.64432550568455,85.19030692252156,0.3556744943154513,0.0044459311789431,-1835856.508758403,11180392.88298874,10454023.321004292,-0.1642032196875394,0.5925,102064.399899,734504.1952451515,2.6512316660369364,7595.25,-473335.60000000056,623180.9999999995,687,10.0
80.0,6.25,10000,256,124.5719165603684,16.174948240165634,237,1917,79.70680645430262,85.45442082125861,0.2931935456973775,0.0036649193212172,-1988606.1423989085,11142606.639417583,10390694.040499408,-0.1784686659730143,0.5976,79268.492613,747742.1893856608,2.5936549283738874,-27340.71500000032,-500494.2000000002,600210.0000000005,667,10.0
80.0,6.5,10000,306,121.32400285014528,11.712893553223385,231,1917,79.80575239454264,85.80421981062605,0.1942476054573632,0.002428095068217,-2100829.703247105,11361116.106548429,10531611.045502383,-0.1849140246032878,0.6068,94862.35793899998,863044.7209945514,2.2059358229821844,-25704.14999999944,-529592.7000000002,651880.8800000006,650,10.0
80.25,3.5,10000,97,118.08140822379754,15.113045580945473,222,1917,78.90698008087418,83.22759972333557,1.3430199191258223,0.0167354507056177,-1069853.7472172526,10800275.801744271,9936000.719816932,-0.0990580024858688,0.5692,88624.812504,511479.8274668733,2.4555177987961554,70365.92999999993,-469979.25000000047,607434.7500000007,709,10.0
80.25,3.75,10000,77,120.4818951078423,14.882724133825455,229,1917,79.00425459404225,83.41092221014749,1.2457454059577486,0.0155233072393488,-1067470.759521225,10822362.540523464,10069715.50985268,-0.0986356496120109,0.5592,79697.968993,481172.2140492952,2.235162865077956,62058.749999999534,-464051.25,602532.9400000004,710,10.0
80.25,4.0,10000,85,120.5801083409106,15.388403299273664,231,1917,79.07446188482933,83.55067760787378,1.1755381151706672,0.0146484500332793,-1136864.251031072,10817848.21661329,10067490.590012794,-0.1050915328323017,0.5692,94002.833545,496350.1573094731,2.7704093230780438,65208.0,-437313.9749999999,594967.3300000001,711,10.0
80.25,4.25,10000,82,120.77891562592866,15.71338780641106,232,1917,79.25216955149024,83.8349370638319,0.9978304485097595,0.0124340242804954,-1119007.5943816036,10885914.051657507,10176185.75245604,-0.1027940868420894,0.5532,99026.657327,496058.3558971107,2.9824358578419474,65208.0,-406578.7199999997,608101.6500000029,711,10.0
80.25,4.5,10000,95,123.32867534798145,18.32575868640962,234,1917,79.27457742439971,83.92376869040113,0.975422575600291,0.0121547984498478,-1204658.0918326864,10907572.427459328,10223831.61353474,-0.1104423646823571,0.559,96046.567063,513741.304690876,3.0845855203607324,51213.35999999987,-440154.0,607434.7500000002,709,10.0
80.25,4.75,10000,103,122.67864124500936,17.02533369654045,234,1917,79.38323734936141,84.15172933809781,0.8667626506385915,0.0108007806933157,-1342460.410671576,10905658.803474909,10247259.789050777,-0.1230975986745361,0.5683,91862.164706,518145.280434144,2.528161064972901,51213.35999999987,-419988.35000000056,614103.7499999991,707,10.0
80.25,5.0,10000,109,121.8942536293541,17.898052691867125,232,1917,79.4588620929203,84.32359589407817,0.7911379070797011,0.0098584162875975,-1472566.725515227,10920108.08615833,10268228.563306607,-0.1348490980031382,0.5788,74409.38534100002,534591.0921106134,2.8396584756592413,27837.56499999971,-461890.1900000004,593355.7500000001,701,10.0
80.25,5.25,10000,155,121.75181861897394,18.45835794447726,232,1917,79.59394492753648,84.64237235530418,0.6560550724635164,0.008175141089888,-1476836.723520224,10946464.440497795,10324318.14925998,-0.1349144951365743,0.5727,90942.88759199998,578258.708341311,2.9757332870626896,33948.250000000466,-440154.0,599332.5989999998,697,10.0
80.25,5.5,10000,198,124.03961638446052,18.679019725044828,240,1917,79.67102947602706,84.92575135554415,0.5789705239729415,0.0072145859685101,-1577927.3237259884,11004256.474048795,10351400.061055431,-0.1433924524975581,0.5713,79068.204246,614467.6921016327,2.769431654619763,7595.25,-463856.5,603680.160000001,694,10.0
80.25,5.75,10000,213,126.93650887851496,17.541397698568627,241,1917,79.7343596902284,85.15134050014167,0.515640309771598,0.0064254244208298,-1652120.2554896846,11141588.16888361,10457431.70581729,-0.1482840893458753,0.5818,92563.555406,681311.3210879766,2.9526963107340816,2245.419999998994,-465718.5,623180.9999999998,687,10.0
80.25,6.0,10000,225,125.64803477031852,15.913430935709735,240,1917,79.82706544946811,85.44658133205436,0.4229345505318918,0.0052702124676871,-1801644.519899548,11161379.020414934,10481488.068659209,-0.161417734905715,0.5881,83720.07392,707805.6723081013,2.7532409934722453,-17413.500000000233,-478500.75000000006,600210.0000000005,667,10.0
80.25,6.25,10000,268,123.24335492412068,14.62843768285547,235,1917,79.98021853661763,85.85224797745678,0.2697814633823725,0.0033617627835809,-1925788.6083920624,11212950.435279774,10490512.035397235,-0.1717468225252181,0.6053,74197.62722499997,798451.2831331711,2.250574566114784,-35112.19000000041,-519164.7400000007,598847.1300000008,651,10.0
80.25,6.5,10000,338,122.11914238407908,13.955565479513227,231,1917,80.1380095339629,86.24527430591019,0.1119904660370991,0.0013955198260074,-2286903.898505515,11281708.267412703,10564024.430477338,-0.202709008626934,0.6348,74116.47877599999,868094.5934662385,2.092512847570606,-64467.00000000058,-538892.25,645410.9999999995,634,10.0
80.5,3.5,10000,84,115.4689021073708,16.47337901950448,218,1917,79.0826615872668,83.43994603121841,1.4173384127332014,0.0176066883569341,-1165572.556865379,10869776.963340038,10128416.647180362,-0.1072305863125295,0.5706,89188.082666,499898.7030825152,2.5655790026544296,65578.50000000093,-464051.25,593355.7500000002,694,10.0
80.5,3.75,10000,87,115.52793342422194,16.7313612635524,220,1917,79.15784773555889,83.5848991554719,1.3421522644411112,0.0166726989371566,-1221337.3504136086,10868790.47808116,10169999.591937665,-0.1123710455985559,0.5702,91018.874824,497356.962733596,2.680982480873938,65208.0,-444022.3999999994,599235.1099999995,696,10.0
80.5,4.0,10000,80,116.21632826260377,16.814635458703258,222,1917,79.374015799078,83.89649705668957,1.1259842009220051,0.0139873813779131,-1139105.0914430004,10780335.336112931,10055919.524551146,-0.1056650888796681,0.5659,92368.866776,482899.3327268817,2.1089382999153186,65207.99999999994,-440154.0,607434.7500000003,696,10.0
80.5,4.25,10000,84,118.3726532357842,16.248537631613154,224,1917,79.39828366265101,83.97629827119968,1.101716337348989,0.0136859172341489,-1222739.1679575348,10864158.760405932,10198632.788241958,-0.1125479841489216,0.5573,90970.154492,480822.8574935957,2.333380172856884,65208.0,-440001.1260000005,605396.9999999991,694,10.0
80.5,4.5,10000,101,118.09120297330732,16.776271641390416,225,1917,79.5089621917122,84.20153631710308,0.9910378082877996,0.0123110286743826,-1326837.6303196794,10869058.406913022,10252325.123618243,-0.1220747539157369,0.5684,81620.46290299999,489091.5297645971,2.376985445728878,51213.35999999987,-437745.7499999996,593355.7500000002,694,10.0
80.5,4.75,10000,110,117.86746353617244,16.740324092674438,224,1917,79.55888955236748,84.32655473386522,0.9411104476325248,0.0116908130140686,-1433471.3673089785,10848025.741655417,10190470.510305196,-0.1321412210338496,0.5788,67352.69484399998,505909.29961791344,2.0026472941461586,28516.529999999795,-446823.0,593355.75,688,10.0
80.5,5.0,10000,132,117.46828075645708,17.839303553589268,224,1917,79.70246067474972,84.63746799193277,0.797539325250284,0.0099073208105625,-1501575.9401314168,10866918.509976003,10245445.97219434,-0.1381786325859484,0.5776,92094.41274499998,550555.9553991839,2.519206056900323,51353.01000000001,-434731.5899999999,605397.0,685,10.0
80.5,5.25,10000,172,119.21307387263974,17.165613842351,232,1917,79.78885057798966,84.91266188294854,0.7111494220103367,0.0088341543106874,-1564378.7019805228,10983105.570094978,10353328.781893725,-0.1424350054724089,0.574,78416.04330599998,577473.5921733852,2.729905668440314,17784.0,-446823.0,594967.3299999991,682,10.0
80.5,5.5,10000,185,122.00353557334708,16.604675876726887,233,1917,79.8565472309679,85.13629988831258,0.6434527690320948,0.0079932020997775,-1619030.7176908238,10971254.460917106,10319144.77801592,-0.1475702458144869,0.578,82808.29008299997,611001.6082179056,2.8901013439641976,20933.25000000093,-465415.6590000006,593355.7500000002,676,10.0
80.5,5.75,10000,198,122.16155548805934,16.49511744523621,235,1917,79.93644967448888,85.4150397873585,0.5635503255111161,0.0070006251616287,-1674199.9788658526,11000511.236158457,10380184.304081377,-0.1521929247581504,0.5772,60942.748501,630704.9581777981,2.56963997777718,-17413.500000000233,-476856.3000000003,580944.0000000006,659,10.0
80.5,6.0,10000,233,119.92007385094291,14.303696075065796,231,1917,80.08884628684875,85.8103101559109,0.4111537131512506,0.0051074995422515,-1865877.62308018,11068428.420814412,10435474.548284268,-0.1685765631886238,0.5966,50886.17410999998,709736.8026133485,2.3619895817658114,-53929.21999999994,-509611.73,581053.250000001,647,10.0
80.5,6.25,10000,281,119.27548250395336,15.056612864370033,228,1917,80.25106140056296,86.20207091527037,0.2489385994370394,0.0030924049619508,-2155235.660906934,11076522.502750842,10462623.585685443,-0.1945769225288608,0.6201,36556.992426999976,736348.1380209408,2.227517166437816,-70024.5,-529815.0,576150.3000000007,631,10.0
80.5,6.5,10000,342,113.58912758804703,12.626262626262628,224,1917,80.42019302425368,86.65881708300243,0.0798069757463224,0.0009913910030599,-2405360.9250416663,11218518.457319582,10549728.254834251,-0.2144098558283581,0.6409,20555.568265999973,844852.5189815758,1.9883004082250144,-91143.0,-556120.5000000005,548710.4999999993,616,10.0
80.75,3.5,10000,76,112.07946480539596,15.56468683850081,216,1917,79.24838987877999,83.68330948900908,1.5016101212200113,0.01859579097486082,-1315237.6621203523,10834169.851497332,10063031.554029424,-0.12139717949304445,0.5772,97371.670649,482353.4255521581,2.723406863420928,65275.83000000019,-406409.0499999989,614103.7499999991,676,10.0
80.75,3.75,10000,91,114.55748257544236,15.78083575306148,220,1917,79.41487983524456,83.92690608272349,1.3351201647554376,0.01653399584836455,-1429587.6180917092,10895639.250924587,10233838.815256802,-0.13120731929247717,0.5828,87752.501262,485481.10060551134,2.3669188102149215,54278.25,-428047.95999999996,606878.9999999995,677,10.0
80.75,4.0,10000,81,117.32514617743068,16.286644951140065,223,1917,79.4698619363382,84.0266361617731,1.280138063661795,0.015853102955564025,-1324402.1861771909,10835840.627043946,10130273.812389398,-0.12222422161431257,0.573,91921.53077600001,494700.5544581271,2.540065164318279,57798.000000000466,-444599.99999999977,614103.7499999991,675,10.0
80.75,4.25,10000,106,118.1260231494697,17.34906315058987,226,1917,79.55688787298766,84.20713046016813,1.1931121270123413,0.014775382377861811,-1300562.5696192158,10852473.75969125,10194017.091022886,-0.11984019481805377,0.563,91580.29818599999,506437.2196061907,2.5102989892323273,51213.35999999987,-409013.47499999957,606218.75,676,10.0
80.75,4.5,10000,88,118.91148453138126,15.644555694618271,227,1917,79.65223014022698,84.36774721451202,1.0977698597730239,0.013594673186043639,-1409086.1974984817,10835078.737641776,10231757.7794612,-0.13004854248111955,0.5774,73680.61550799999,485929.04427594336,2.165414673110597,43163.24999999974,-446823.0,599060.5189999997,671,10.0
80.75,4.75,10000,123,118.3520258827319,16.025641025641026,227,1917,79.79718397487179,84.66074906369116,0.9528160251282145,0.01179957925855374,-1464304.0606416636,10884125.895428251,10237081.788826184,-0.13453575185644695,0.5701,92535.80742599998,542508.5825931743,2.6037542086268,48497.5,-419988.35000000056,594967.3299999993,669,10.0
80.75,5.0,10000,130,120.13596616849844,17.568517217146873,235,1917,79.88512247558549,84.92176464080055,0.8648775244145099,0.010710557577888668,-1511105.5739635418,10931480.999399057,10354621.954786321,-0.13823429543047394,0.5682,78637.65620899996,549644.2079360784,2.4470685990608216,33715.50000000026,-440540.8399999996,593355.7500000001,666,10.0
80.75,5.25,10000,146,122.8083780544889,18.01671951571058,236,1917,79.9523184416582,85.13002015932501,0.7976815583417931,0.009878409391229637,-1441130.3755193765,10935971.962881995,10318827.000086227,-0.13177890181236257,0.5542,74337.134136,569321.0959765207,2.5450236556599797,24347.930000000517,-444600.0000000001,582036.5000000001,661,10.0
80.75,5.5,10000,181,122.93963896721469,17.563580160179853,238,1917,80.03654437414217,85.40086920428861,0.7134556258578328,0.0088353637877131,-1718593.4639824752,10990147.387127556,10396965.974620385,-0.15637583404890587,0.5878,68230.924149,604414.6042928388,2.7707573834572945,-3519.75,-469979.24999999953,574865.7100000005,646,10.0
80.75,5.75,10000,207,121.95905961154881,15.85489599188229,235,1917,80.23645552964078,85.84618369925697,0.5135444703592214,0.006359683843457849,-1626159.8750586598,10973013.523885716,10309504.096465874,-0.14819628824104567,0.5827,47402.65674899998,663274.2787242482,2.143898174137475,-35866.39500000002,-485944.9500000003,568696.5999999996,637,10.0
80.75,6.0,10000,227,121.35411633951414,15.080226806611172,232,1917,80.39936190515296,86.22374193225612,0.3506380948470422,0.004342267428446343,-1941808.2828307266,11048036.446908228,10431477.384623438,-0.17576048849604745,0.61,28569.380266999982,715984.4110962145,2.09442231947121,-72746.25000000047,-501471.75,550264.6999999993,622,10.0
80.75,6.25,10000,321,115.69112378097633,13.507672357899285,228,1917,80.58303097934203,86.6804357761413,0.16696902065797303,0.002067727810005858,-2177308.172068847,11125771.651065964,10521507.616954746,-0.1956995200292681,0.623,4598.987011999971,782068.0781158182,1.8507000235989353,-91143.0,-541115.25,506103.0000000001,608,10.0
80.75,6.5,10000,335,112.36093886386811,10.797270450030231,224,1917,80.65378711443353,86.9371595703385,0.096212885566473,0.0011914908429284583,-2594811.2051635184,11294893.73147302,10631577.346236171,-0.22973312249349664,0.645,8825.108979999966,877293.9937930449,1.8950264246603963,-116200.00999999978,-556120.5000000005,537010.2999999989,602,10.0
81.0,3.5,10000,0,110.1525941435545,15.572443004858604,216,1917,79.49910151483734,83.94498041752993,1.500898485162665,0.018529610927934134,-1385755.4343452828,10913101.660878364,10233876.784812422,-0.12698089666964096,0.5822,95697.830708,501231.96079746814,2.4039245900991086,65208.0,-440154.0,614103.7499999991,653,10.0
81.0,3.75,10000,0,113.10518956130905,16.96986152592995,219,1917,79.55421225770354,84.05059344932289,1.44578774229646,0.01784923138637605,-1403692.4226275508,10928870.962808033,10243951.830437593,-0.128438923600109,0.5796,96230.51012899999,524897.819721405,2.812122263093419,59835.750000000466,-440154.0,607434.7500000007,653,10.0
81.0,4.0,10000,0,114.10876554310713,16.972165648336727,223,1917,79.65265612317621,84.23915284921762,1.3473438768237855,0.01663387502251587,-1461438.6403890133,10860147.655888023,10192604.385889174,-0.1345689475590756,0.5858,83920.895731,503862.5668922969,2.3272445963286374,59835.75000000041,-446823.0,598866.5290000008,654,10.0
81.0,4.25,10000,0,115.73124330975563,16.156132868036707,225,1917,79.73289910345035,84.37114527505027,1.2671008965496497,0.015643220945057403,-1338832.9913193767,10817456.081486644,10206935.877745422,-0.12376597429507481,0.5723,88134.759469,485958.22630845016,2.2778193572860235,57615.02999999933,-419988.35000000056,599817.0800000001,652,10.0
81.0,4.5,10000,8,115.0056925025444,16.49076517150396,225,1917,79.88610735766558,84.65961595521372,1.1138926423344202,0.013751761016474323,-1500847.7548464553,10867915.394184193,10253903.112104101,-0.13809895462101335,0.5784,88751.12490299997,546743.0575403575,1.882656046580471,57798.000000000466,-446823.0,614103.7499999991,651,10.0
81.0,4.75,10000,18,116.99450222496365,17.54139769856862,233,1917,79.98153552866337,84.92285902866016,1.0184644713366282,0.012573635448600348,-1573885.5138273586,10947704.038455132,10389795.489314606,-0.14376398085835126,0.5834,82097.53346599998,551387.8790052288,2.360956202047875,40538.96999999974,-446823.0,614103.7499999991,648,10.0
81.0,5.0,10000,10,119.34696673941593,16.7089961235129,234,1917,80.05719661715294,85.12142690108116,0.9428033828470603,0.01163954793638346,-1489248.699325446,10921702.31447487,10317403.700005634,-0.13635682940668495,0.5645,75486.94208799998,548938.936406486,2.495925863090978,26490.75,-444080.15999999945,594967.3300000001,644,10.0
81.0,5.25,10000,20,119.28955068950724,16.37411579774692,236,1917,80.15674119143986,85.39212289084696,0.8432588085601367,0.010410602574816503,-1569186.3878119942,11002532.053603893,10372223.331095802,-0.1426204786468225,0.5798,77429.92276699998,596327.1078936356,2.7048847880123015,11855.999999999534,-465718.5,580944.0000000005,635,10.0
81.0,5.5,10000,17,119.21338440308546,17.186855492919015,234,1917,80.32777989923053,85.80303403620518,0.672220100769465,0.008299013589746482,-1568976.325397606,10917946.965579294,10291952.985052874,-0.14370616841646822,0.5738,51885.05995099999,634275.8391989828,1.9904235555590488,-19266.0,-480353.2500000006,577053.7500000005,629,10.0
81.0,5.75,10000,42,118.87971887183785,15.242043653213022,231,1917,80.5027741884421,86.18397227503722,0.4972258115578967,0.006138590266146873,-1850231.257373997,11100611.63975435,10471085.28285627,-0.16667831624230586,0.5962,40392.335884999986,701995.5554456714,2.2990164863749323,-61106.85000000056,-500494.2000000002,565286.8599999994,615,10.0
81.0,6.0,10000,57,113.00842556030581,14.64043101428906,227,1917,80.71840210093205,86.65451725718508,0.28159789906794686,0.003476517272443788,-2123753.7895856295,11146771.98366436,10549524.42538528,-0.19052635083035693,0.6127,-6888.833800000025,751473.596407227,1.9962465886199647,-91328.25000000064,-538892.25,480853.42500000045,604,10.0
81.0,6.25,10000,73,109.60950826335949,13.755915043468692,223,1917,80.81016742984013,86.92242431823296,0.1898325701598651,0.0023436119772822853,-2335122.445568618,11180973.50564789,10522901.684773266,-0.20884786502615968,0.6301,-2694.227436000032,809173.4695081933,2.207900548145367,-113558.24999999953,-554453.25,487207.5,598,10.0
81.0,6.5,10000,90,107.76054557603712,12.057490112858108,216,1917,80.8573703389924,87.17949126810777,0.14262966100760366,0.0017608600124395513,-2541451.933631706,11214237.768538235,10556912.820255775,-0.22662725600145553,0.6461,-15598.03214000002,882061.6211060208,1.5103814722384346,-119109.86000000034,-567050.25,543139.1680000017,590,10.0
81.25,3.5,10000,0,108.5807424426631,15.439723320158102,211,1917,79.65240273661232,84.13717653160182,1.5975972633876836,0.019662735549386873,-1477742.9371819275,10873314.989361491,10200432.173227359,-0.1359054656862014,0.5851,97605.189009,510232.91157072666,2.4138437128679944,62058.75000000012,-406253.25,607434.7500000007,638,10.0
81.25,3.75,10000,0,109.2999930308592,16.562872664634956,215,1917,79.75859170138555,84.32685585833445,1.491408298614445,0.018355794444485478,-1601724.9121349156,10909802.956083408,10338271.337064605,-0.1468152008411645,0.5918,92928.30526499999,479371.8676530929,2.340724210626981,65208.0,-406253.25,606879.0000000002,639,10.0
81.25,4.0,10000,0,111.76186610146101,16.223231667748216,218,1917,79.89355771089649,84.50383887561583,1.3564422891035122,0.01669467432742784,-1423936.693635211,10872781.913108058,10212861.49859277,-0.13096341902328926,0.5766,87189.49713799999,489596.65142813174,2.342257450546254,54278.25,-419988.3499999996,605396.9999999991,638,10.0
81.25,4.25,10000,9,113.47872125199768,16.53439153439153,221,1917,79.97287848310407,84.68987458874037,1.2771215168959316,0.01571841866948839,-1442606.939585855,10926727.312038822,10290395.882067388,-0.1320255277164667,0.5803,100920.52294899998,529068.9703998097,2.6022792323629003,65208.0,-408105.7500000001,605396.9999999995,638,10.0
